parameter,r_hat,ess_bulk
z_innov_s|AL|2016-12-25 00:00:00,1.024733271432174,123.79060980997403
z_innov_s|AL|2017-01-01 00:00:00,1.0095160242169898,134.83103459520498
z_innov_s|AL|2017-01-08 00:00:00,1.0352644013137238,116.58255186865036
z_innov_s|AL|2017-01-15 00:00:00,1.0542569490774363,62.66258781621085
z_innov_s|AL|2017-01-22 00:00:00,1.0222837213519114,151.81505169737812
z_innov_s|AL|2017-01-29 00:00:00,1.010893753482068,162.07238262289093
z_innov_s|AL|2017-02-05 00:00:00,1.004336487887945,201.28871500925686
z_innov_s|AL|2017-02-12 00:00:00,0.9979885259404109,240.7023865132684
z_innov_s|AL|2017-02-19 00:00:00,1.1022081785782833,28.527440585822745
z_innov_s|AL|2017-02-26 00:00:00,1.0547511013539186,104.3562653752068
z_innov_s|AL|2017-03-05 00:00:00,1.0172072022168137,110.95097606596312
z_innov_s|AL|2017-03-12 00:00:00,1.025577744361657,108.97972450393995
z_innov_s|AL|2017-03-19 00:00:00,1.0260460517449341,161.08527245092918
z_innov_s|AL|2017-03-26 00:00:00,1.0176452759583747,113.07629035227342
z_innov_s|AL|2017-04-02 00:00:00,1.0667458130253888,46.833770720097895
z_innov_s|AL|2017-04-09 00:00:00,1.0064065113566454,207.71891093697008
z_innov_s|AL|2017-04-16 00:00:00,1.0351599712615396,110.33872809447654
z_innov_s|AL|2017-04-23 00:00:00,1.009651907647029,113.17396672799083
z_innov_s|AL|2017-04-30 00:00:00,1.0003009486415408,189.43949359444846
z_innov_s|AL|2017-05-07 00:00:00,1.0226669658925247,147.6654070642539
z_innov_s|AL|2017-05-14 00:00:00,1.0356899168806453,64.39638876327783
z_innov_s|AL|2017-05-21 00:00:00,1.0284894902080572,158.68795809838474
z_innov_s|AL|2017-05-28 00:00:00,1.007066976852335,135.36028154609357
z_innov_s|AL|2017-06-04 00:00:00,1.0211665181548306,102.60747732317381
z_innov_s|AL|2017-06-11 00:00:00,1.0507808295130827,125.39311763000043
z_innov_s|AL|2017-06-18 00:00:00,1.0042801866531545,148.73662575213936
z_innov_s|AL|2017-06-25 00:00:00,1.0273510021588448,130.71151176542563
z_innov_s|AL|2017-07-02 00:00:00,1.0230842824982818,197.45674735412678
z_innov_s|AL|2017-07-09 00:00:00,0.9992871612001298,267.9158037836899
z_innov_s|AL|2017-07-16 00:00:00,1.0292804575187045,147.66746461476754
z_innov_s|AL|2017-07-23 00:00:00,1.0501788095688198,90.72191574460484
z_innov_s|AL|2017-07-30 00:00:00,1.0250413508943046,116.05048573303336
z_innov_s|AL|2017-08-06 00:00:00,1.0058828744232764,244.00586908948497
z_innov_s|AL|2017-08-13 00:00:00,1.026320019392048,199.61787919093788
z_innov_s|AL|2017-08-20 00:00:00,1.0080891039711983,167.9313091018781
z_innov_s|AL|2017-08-27 00:00:00,1.0055545368372776,186.77205903585676
z_innov_s|AL|2017-09-03 00:00:00,1.01807310853434,256.22145432990874
z_innov_s|AL|2017-09-10 00:00:00,1.018339726056827,171.53285870872278
z_innov_s|AL|2017-09-17 00:00:00,1.044309332334662,99.55318238603442
z_innov_s|AL|2017-09-24 00:00:00,1.0058227278294705,210.62570568142067
z_innov_s|AL|2017-10-01 00:00:00,1.023534414997162,167.49045176098647
z_innov_s|AL|2017-10-08 00:00:00,1.014394545399253,157.0427595661222
z_innov_s|AL|2017-10-15 00:00:00,1.016571883047858,161.49353012030187
z_innov_s|AL|2017-10-22 00:00:00,1.006100040303356,157.27318116129808
z_innov_s|AL|2017-10-29 00:00:00,1.0124458736755568,134.5357917742036
z_innov_s|AL|2017-11-05 00:00:00,1.0100157421201696,285.8886246413103
z_innov_s|AL|2017-11-12 00:00:00,1.011378598921497,166.2437145222066
z_innov_s|AL|2017-11-19 00:00:00,1.0103556703864547,159.91089475676148
z_innov_s|AL|2017-11-26 00:00:00,1.0315016273871414,92.70663003682671
z_innov_s|AL|2017-12-03 00:00:00,1.0059978248118344,145.80264318922124
z_innov_s|AL|2017-12-10 00:00:00,1.0340840113755967,104.0600259078214
z_innov_s|AL|2017-12-17 00:00:00,1.0343811535486502,88.93593617103646
z_innov_s|AL|2017-12-24 00:00:00,1.0095266250833939,172.33417507739108
z_innov_s|AL|2017-12-31 00:00:00,1.0288934712941695,74.09743169857678
z_innov_s|AL|2018-01-07 00:00:00,1.016524485805479,146.68898788418738
z_innov_s|AL|2018-01-14 00:00:00,1.0010604979866713,228.83664816786003
z_innov_s|AL|2018-01-21 00:00:00,1.0109922527078858,112.11637996976117
z_innov_s|AL|2018-01-28 00:00:00,1.026253934515268,102.71417401954258
z_innov_s|AL|2018-02-04 00:00:00,1.030608760339809,100.68035378931233
z_innov_s|AL|2018-02-11 00:00:00,1.0032720444475216,237.71494454168936
z_innov_s|AL|2018-02-18 00:00:00,1.0360043837370052,124.21872889411493
z_innov_s|AL|2018-02-25 00:00:00,1.0157989723298946,186.34294374344614
z_innov_s|AL|2018-03-04 00:00:00,1.017268376336813,87.23662625792021
z_innov_s|AL|2018-03-11 00:00:00,1.0084649283151805,180.56616259445556
z_innov_s|AL|2018-03-18 00:00:00,1.0171304930133314,166.3679712411022
z_innov_s|AL|2018-03-25 00:00:00,1.07465997476306,66.17743705432716
z_innov_s|AL|2018-04-01 00:00:00,1.0174798320347536,93.9036465766508
z_innov_s|AL|2018-04-08 00:00:00,1.0419778072471766,110.59086973157521
z_innov_s|AL|2018-04-15 00:00:00,1.0017722532524491,177.5573283960018
z_innov_s|AL|2018-04-22 00:00:00,1.0283574043303272,126.76369044097835
z_innov_s|AL|2018-04-29 00:00:00,1.0326207654960315,121.90699419789908
z_innov_s|AL|2018-05-06 00:00:00,1.0504497722301893,84.90762107418244
z_innov_s|AL|2018-05-13 00:00:00,1.0172217592317665,213.10033896807678
z_innov_s|AL|2018-05-20 00:00:00,1.0054303619927372,184.2300364064491
z_innov_s|AL|2018-05-27 00:00:00,1.0055003683748869,198.61870242742458
z_innov_s|AL|2018-06-03 00:00:00,1.0095015247113868,173.9102386162339
z_innov_s|AL|2018-06-10 00:00:00,0.9996871070345165,203.78015625093983
z_innov_s|AL|2018-06-17 00:00:00,1.0209387618753587,158.8527181490364
z_innov_s|AL|2018-06-24 00:00:00,1.0360244137419998,141.8374131259193
z_innov_s|AL|2018-07-01 00:00:00,1.0141203396859046,125.65049387722787
z_innov_s|AL|2018-07-08 00:00:00,1.0028868659030774,266.42781680626166
z_innov_s|AL|2018-07-15 00:00:00,1.023244294292208,139.38937228229685
z_innov_s|AL|2018-07-22 00:00:00,1.0090257741339934,72.36130713603413
z_innov_s|AL|2018-07-29 00:00:00,1.0177489050748456,152.78504318286988
z_innov_s|AL|2018-08-05 00:00:00,1.0131314167353407,193.81761782999578
z_innov_s|AL|2018-08-12 00:00:00,1.023031871042999,164.93745173669265
z_innov_s|AL|2018-08-19 00:00:00,1.0125652595062196,110.2369078094213
z_innov_s|AL|2018-08-26 00:00:00,1.0080284821731085,125.73895683304565
z_innov_s|AL|2018-09-02 00:00:00,1.0115639731762835,195.22668640069512
z_innov_s|AL|2018-09-09 00:00:00,1.0269698828781226,145.35733056287145
z_innov_s|AL|2018-09-16 00:00:00,1.0458159518417238,86.67187732405648
z_innov_s|AL|2018-09-23 00:00:00,1.0201456955174188,145.64551653645825
z_innov_s|AL|2018-09-30 00:00:00,1.0116184511339825,119.18895104635159
z_innov_s|AL|2018-10-07 00:00:00,1.0128002114679797,146.03608446437235
z_innov_s|AL|2018-10-14 00:00:00,1.0227822650369534,130.28833370508653
z_innov_s|AL|2018-10-21 00:00:00,1.0250210996215456,99.41141149129912
z_innov_s|AL|2018-10-28 00:00:00,1.0629962229646093,46.74511838552475
z_innov_s|AL|2018-11-04 00:00:00,1.0095641943137874,136.42463261277004
z_innov_s|AL|2018-11-11 00:00:00,1.0216372054335838,127.59961359231767
z_innov_s|AL|2018-11-18 00:00:00,1.0334160643320418,116.27246760476564
z_innov_s|AL|2018-11-25 00:00:00,1.017579742382321,130.14736748471913
z_innov_s|AL|2018-12-02 00:00:00,1.0111297279579496,100.50103634786801
z_innov_s|AL|2018-12-09 00:00:00,1.0142387345153852,179.85788439545652
z_innov_s|AL|2018-12-16 00:00:00,1.0162821384173766,113.67867865868676
z_innov_s|AL|2018-12-23 00:00:00,1.0028171200668416,205.76299966224818
z_innov_s|AL|2018-12-30 00:00:00,1.0058284944933764,198.99153945054422
z_innov_s|AL|2019-01-06 00:00:00,1.0629300132925081,62.92981886981201
z_innov_s|AL|2019-01-13 00:00:00,0.9992586972313328,143.86593220464104
z_innov_s|AL|2019-01-20 00:00:00,1.0154245934753092,130.97813521364836
z_innov_s|AL|2019-01-27 00:00:00,1.0291127641079252,137.39152217390196
z_innov_s|AL|2019-02-03 00:00:00,1.00654878990906,124.80170809635713
z_innov_s|AL|2019-02-10 00:00:00,1.0033029566211338,190.88940687856748
z_innov_s|AL|2019-02-17 00:00:00,1.018767663597369,144.92906172318328
z_innov_s|AL|2019-02-24 00:00:00,1.00830818658123,109.21273879826776
z_innov_s|AL|2019-03-03 00:00:00,1.0356486477700546,111.65257843208478
z_innov_s|AL|2019-03-10 00:00:00,1.0135755525037025,160.15534121289656
z_innov_s|AL|2019-03-17 00:00:00,1.010997133503558,130.94376284068122
z_innov_s|AL|2019-03-24 00:00:00,1.0151055316910371,124.11278685672822
z_innov_s|AL|2019-03-31 00:00:00,1.016607112593157,118.24461579866271
z_innov_s|AL|2019-04-07 00:00:00,1.021053604670799,155.96482915333127
z_innov_s|AL|2019-04-14 00:00:00,1.0063724314087243,220.26052146465562
z_innov_s|AL|2019-04-21 00:00:00,1.0221960073444387,107.32119472451006
z_innov_s|AL|2019-04-28 00:00:00,1.0252015384932913,157.1915319959993
z_innov_s|AL|2019-05-05 00:00:00,1.0604320849872257,109.03028933779626
z_innov_s|AL|2019-05-12 00:00:00,1.0429162178165696,101.45500916211107
z_innov_s|AL|2019-05-19 00:00:00,1.0101164238103226,199.23117816958757
z_innov_s|AL|2019-05-26 00:00:00,1.049024477531122,93.22293288094042
z_innov_s|AL|2019-06-02 00:00:00,1.0049108698054245,124.75280692717311
z_innov_s|AL|2019-06-09 00:00:00,1.013346013618209,210.3945083515027
z_innov_s|AL|2019-06-16 00:00:00,1.0275665738145603,107.19628317514051
z_innov_s|AL|2019-06-23 00:00:00,1.0449758378965932,114.93355330221704
z_innov_s|AL|2019-06-30 00:00:00,1.0313142786534732,205.84363357000998
z_innov_s|AL|2019-07-07 00:00:00,1.057351334183701,78.98000941360556
z_innov_s|AL|2019-07-14 00:00:00,1.0087604493282367,111.10361366128544
z_innov_s|AL|2019-07-21 00:00:00,1.0143977505347312,145.236344690166
z_innov_s|AL|2019-07-28 00:00:00,1.0469439255857729,99.34661262531505
z_innov_s|AL|2019-08-04 00:00:00,1.014540682508233,189.84232550840053
z_innov_s|AL|2019-08-11 00:00:00,1.03060658808294,102.42186595781048
z_innov_s|AL|2019-08-18 00:00:00,1.016673509215487,177.0389339699152
z_innov_s|AL|2019-08-25 00:00:00,1.0095622380162055,134.0303912244345
z_innov_s|AL|2019-09-01 00:00:00,1.0031109928202366,197.27615668769747
z_innov_s|AL|2019-09-08 00:00:00,1.0083293063196546,104.19552437852236
z_innov_s|AL|2019-09-15 00:00:00,1.0107047168177163,152.9446469964129
z_innov_s|AL|2019-09-22 00:00:00,1.0185192856572043,145.93843156765828
z_innov_s|AL|2019-09-29 00:00:00,1.0117485462094393,190.45179330955804
z_innov_s|AL|2019-10-06 00:00:00,1.0169783780685713,146.69035110278998
z_innov_s|AL|2019-10-13 00:00:00,1.011800168529815,121.66921869853043
z_innov_s|AL|2019-10-20 00:00:00,1.0164306523882771,169.38704786797456
z_innov_s|AL|2019-10-27 00:00:00,1.0075805592235,220.88940894176793
z_innov_s|AL|2019-11-03 00:00:00,1.024941421160983,146.13227403285904
z_innov_s|AL|2019-11-10 00:00:00,1.036870297582347,112.02382723705715
z_innov_s|AL|2019-11-17 00:00:00,1.0220436609552845,83.41813712065456
z_innov_s|AL|2019-11-24 00:00:00,1.0070881414403439,205.7786058709825
z_innov_s|AL|2019-12-01 00:00:00,1.0036273142854861,228.81534658800084
z_innov_s|AL|2019-12-08 00:00:00,1.0085266698244868,191.22745720571368
z_innov_s|AL|2019-12-15 00:00:00,1.0008906951787246,245.19636303315133
z_innov_s|AL|2019-12-22 00:00:00,1.016613145747358,126.16319481147066
z_innov_s|AL|2019-12-29 00:00:00,1.0204300643542052,212.20066653250103
z_innov_s|AL|2020-01-05 00:00:00,1.0060331040878077,215.6713253177464
z_innov_s|AL|2020-01-12 00:00:00,1.0579505824332054,55.22724956137814
z_innov_s|AL|2020-01-19 00:00:00,0.9999097038466849,209.17143228046805
z_innov_s|AL|2020-01-26 00:00:00,1.0301795978673876,131.60728360166758
z_innov_s|AL|2020-02-02 00:00:00,1.006943068974853,158.01376273265316
z_innov_s|AL|2020-02-09 00:00:00,1.0093420226168877,218.58702259430063
z_innov_s|AL|2020-02-16 00:00:00,1.0223771011734157,133.69539034090693
z_innov_s|AL|2020-02-23 00:00:00,1.0005734944635631,186.99731937311537
z_innov_s|AL|2020-03-01 00:00:00,1.0336919135637115,130.71839323188502
z_innov_s|AL|2020-03-08 00:00:00,1.034252971833295,203.6626720754714
z_innov_s|AL|2020-03-15 00:00:00,1.0440207604854008,133.65803395343625
z_innov_s|AL|2020-03-22 00:00:00,1.020857175482644,114.77695120828712
z_innov_s|AL|2020-03-29 00:00:00,1.0396881910912141,94.99969594437118
z_innov_s|AL|2020-04-05 00:00:00,1.008813822067149,137.8533210838866
z_innov_s|AL|2020-04-12 00:00:00,1.005754761453106,190.5420363809818
z_innov_s|AL|2020-04-19 00:00:00,1.0133812076490045,138.07228915373565
z_innov_s|AL|2020-04-26 00:00:00,1.016052177739007,142.98221552233844
z_innov_s|AL|2020-05-03 00:00:00,1.0069792312282766,150.82291957228537
z_innov_s|AL|2020-05-10 00:00:00,1.058244152136521,82.58753805883008
z_innov_s|AL|2020-05-17 00:00:00,1.009091884995603,115.73934543091316
z_innov_s|AL|2020-05-24 00:00:00,1.0073915947651957,173.68346449169522
z_innov_s|AL|2020-05-31 00:00:00,1.0140287045678835,125.54965267913735
z_innov_s|AL|2020-06-07 00:00:00,1.003591588116601,148.20245057918586
z_innov_s|AL|2020-06-14 00:00:00,1.0030047046338857,260.7108382795574
z_innov_s|AL|2020-06-21 00:00:00,1.02102095884886,163.11657558195446
z_innov_s|AL|2020-06-28 00:00:00,1.0057467379881895,153.7951387203988
z_innov_s|AL|2020-07-05 00:00:00,1.0456553785880975,97.19757196757939
z_innov_s|AL|2020-07-12 00:00:00,1.0062764545983136,224.15169518243815
z_innov_s|AL|2020-07-19 00:00:00,1.0012411156172958,128.21773956943278
z_innov_s|AL|2020-07-26 00:00:00,1.019267548453588,81.66047250005636
z_innov_s|AL|2020-08-02 00:00:00,1.0127927643919046,108.64648192532906
z_innov_s|AL|2020-08-09 00:00:00,1.0286743440241144,158.32791622560487
z_innov_s|AL|2020-08-16 00:00:00,1.025817310881486,123.12078895112954
z_innov_s|AL|2020-08-23 00:00:00,1.0131231872613435,127.33011738627094
z_innov_s|AL|2020-08-30 00:00:00,1.0074312915023995,175.46861508529472
z_innov_s|AL|2020-09-06 00:00:00,1.0087164430177222,113.01840333393133
z_innov_s|AL|2020-09-13 00:00:00,1.0155441193912635,269.66304192250954
z_innov_s|AL|2020-09-20 00:00:00,1.0034086070656014,247.30305620943
z_innov_s|AL|2020-09-27 00:00:00,1.014765628779717,184.96519858633908
z_innov_s|AL|2020-10-04 00:00:00,1.0235092031494606,148.51523075400274
z_innov_s|AL|2020-10-11 00:00:00,1.00888829709687,190.65233476453642
z_innov_s|AL|2020-10-18 00:00:00,1.0176419526696259,153.85817279370232
z_innov_s|AL|2020-10-25 00:00:00,1.0100686132520191,167.18522704766798
z_innov_s|AL|2020-11-01 00:00:00,1.0492570630144944,73.8322651997677
z_innov_s|AL|2020-11-08 00:00:00,1.0106254663313614,153.96441204339342
z_innov_s|AL|2020-11-15 00:00:00,1.0107285248616082,200.5317480418845
z_innov_s|AL|2020-11-22 00:00:00,1.0180580632226213,102.91781987106003
z_innov_s|AL|2020-11-29 00:00:00,1.0266171986592538,182.49539421412177
z_innov_s|AL|2020-12-06 00:00:00,1.0024325832655536,208.39649006333062
z_innov_s|AL|2020-12-13 00:00:00,1.0224751514207235,148.43358025296206
z_innov_s|AL|2020-12-20 00:00:00,1.0772005997516347,59.79171891799185
z_innov_s|AL|2020-12-27 00:00:00,1.0249682986651039,83.33329747915175
z_innov_s|AL|2021-01-03 00:00:00,1.0033134284749181,232.21901767058614
z_innov_s|AL|2021-01-10 00:00:00,1.012047219955028,174.50746337886508
z_innov_s|AL|2021-01-17 00:00:00,1.0200268604318503,125.23305767899114
z_innov_s|AL|2021-01-24 00:00:00,1.0030972440588997,186.24867315599812
z_innov_s|AL|2021-01-31 00:00:00,1.032785231771391,115.90578734767834
z_innov_s|AL|2021-02-07 00:00:00,1.014040120340541,126.65554364911173
z_innov_s|AL|2021-02-14 00:00:00,1.0019355332252218,233.41849104967983
z_innov_s|AL|2021-02-21 00:00:00,1.0258048196535283,126.29228037265261
z_innov_s|AL|2021-02-28 00:00:00,1.0038248022308107,287.53783880059666
z_innov_s|AL|2021-03-07 00:00:00,1.0711376935161143,37.530101436483264
z_innov_s|AL|2021-03-14 00:00:00,1.0101378405377432,158.97648487230165
z_innov_s|AL|2021-03-21 00:00:00,1.0421676702838474,89.22268802026255
z_innov_s|AL|2021-03-28 00:00:00,1.0355638189791931,80.90704739616132
z_innov_s|AL|2021-04-04 00:00:00,1.1140129854419885,37.212151433638624
z_innov_s|AL|2021-04-11 00:00:00,1.0125249614284162,194.38365878550914
z_innov_s|AL|2021-04-18 00:00:00,1.027661676338384,66.72832139515354
z_innov_s|AL|2021-04-25 00:00:00,1.0521084187383167,83.78856069851123
z_innov_s|AL|2021-05-02 00:00:00,1.0229023743374377,101.58465106117704
z_innov_s|AL|2021-05-09 00:00:00,1.0372840921185034,86.28238459945251
z_innov_s|AL|2021-05-16 00:00:00,1.0213144829162977,181.0372378959294
z_innov_s|AL|2021-05-23 00:00:00,1.0287178339667138,172.46993507388376
z_innov_s|AL|2021-05-30 00:00:00,1.0439976505346396,86.31612313848561
z_innov_s|AL|2021-06-06 00:00:00,1.0341986505444791,91.72041987360132
z_innov_s|AL|2021-06-13 00:00:00,1.1198141284778922,22.956265120497157
z_innov_s|AL|2021-06-20 00:00:00,1.0157996062906745,152.0649244278572
z_innov_s|AL|2021-06-27 00:00:00,1.0339968842637315,98.57983193599796
z_innov_s|AL|2021-07-04 00:00:00,1.0144892963275964,127.51782089584017
z_innov_s|AL|2021-07-11 00:00:00,1.0236631808576004,142.79873829118247
z_innov_s|AL|2021-07-18 00:00:00,1.0290663601693377,97.15951353584751
z_innov_s|AL|2021-07-25 00:00:00,1.0408573240410783,98.69123385797525
z_innov_s|AL|2021-08-01 00:00:00,1.0347981646597042,122.98568456825015
z_innov_s|AL|2021-08-08 00:00:00,1.0344728690615899,98.38638750796
z_innov_s|AL|2021-08-15 00:00:00,1.0114953327077203,182.14004801420157
z_innov_s|AL|2021-08-22 00:00:00,1.0009704507279364,219.0628670142933
z_innov_s|AL|2021-08-29 00:00:00,1.0131429006639325,133.72638254904749
z_innov_s|AL|2021-09-05 00:00:00,1.0024822656795291,186.29730046943519
z_innov_s|AL|2021-09-12 00:00:00,1.0127813059356603,217.54923526965186
z_innov_s|AL|2021-09-19 00:00:00,1.0170315368702736,171.20404016900346
z_innov_s|AL|2021-09-26 00:00:00,1.0157330783096503,128.77546896193383
z_innov_s|AL|2021-10-03 00:00:00,1.0078187005006216,141.30521349164837
z_innov_s|AL|2021-10-10 00:00:00,1.0203960981168985,129.63016043581382
z_innov_s|AL|2021-10-17 00:00:00,1.0134408000293849,110.58442516543798
z_innov_s|AL|2021-10-24 00:00:00,1.017739970610246,99.99221448564748
z_innov_s|AL|2021-10-31 00:00:00,1.0190795821240022,129.36832697099592
z_innov_s|AL|2021-11-07 00:00:00,1.0264068426178417,182.22327970860124
z_innov_s|AL|2021-11-14 00:00:00,1.0010145474725616,152.9735000078293
z_innov_s|AL|2021-11-21 00:00:00,1.003350247094657,258.896837413374
